Timestamp,Household_ID,Water_Usage_Liters,Flow_Rate_LPM,Pressure_Bar,Leak_Detected,Weather_Condition,Population_Density,Household_Consumption_Liters
31-01-2025 07:15,3578,9.52,6.21,2.77,No,Stormy,334,107.8282164
31-01-2025 07:20,1639,17.61,8,3.29,No,Cloudy,430,199.4595473
31-01-2025 07:25,3021,11.41,2.24,8.33,No,Cloudy,151,129.2352887
31-01-2025 07:30,4434,14.88,2.05,6.39,No,Stormy,198,168.5382206
31-01-2025 07:35,2552,20.68,4.89,4.62,No,Rainy,224,234.2318818
31-01-2025 07:40,4927,19.04,8.94,9.78,No,Rainy,387,215.6564328
31-01-2025 07:45,1636,30.61,17.32,1.64,No,Rainy,82,346.7039604
31-01-2025 07:50,2153,12.33,19.97,5.93,No,Sunny,245,139.6556626
31-01-2025 07:55,2507,19.68,5.16,7.4,Yes,Cloudy,316,222.9053885
31-01-2025 08:00,3974,46.24,15.08,4.73,No,Sunny,144,523.737051
31-01-2025 08:05,4081,5.11,16.63,3.19,No,Sunny,240,57.87838085
31-01-2025 08:10,4894,28.83,13.79,3.33,No,Stormy,269,326.5428023
31-01-2025 08:15,1159,36.62,5,3.24,No,Stormy,96,414.7761853
31-01-2025 08:20,4723,11.09,11.33,4.59,No,Stormy,290,125.6108109
31-01-2025 08:25,4712,12.62,8.12,6.04,No,Stormy,77,142.9403457
31-01-2025 08:30,1934,29.39,7.98,5.96,Yes,Sunny,190,332.8856386
31-01-2025 08:35,3593,44.41,19.8,5.09,No,Cloudy,369,503.0095682
31-01-2025 08:40,3290,46.11,1.22,3.74,No,Cloudy,185,522.2646068
31-01-2025 08:45,2395,20.47,13.1,7.69,No,Cloudy,178,231.8533182
31-01-2025 08:50,3221,44.96,17.2,7.36,No,Sunny,283,509.2391395
31-01-2025 08:55,3841,0.66,18.28,7.42,No,Cloudy,94,7.475485589
31-01-2025 09:00,1914,20.59,14.19,5.64,No,Sunny,79,233.2124974
31-01-2025 09:05,4870,40.81,14.29,5.15,No,Cloudy,361,462.2341923
31-01-2025 09:10,1044,27.9,14.22,7.34,No,Stormy,150,316.0091635
31-01-2025 09:15,4084,24.3,12.74,4.24,No,Cloudy,379,275.2337876
31-01-2025 09:20,3792,6.88,0.85,4.5,No,Sunny,462,77.92627402
31-01-2025 09:25,2429,21.01,8.23,4,No,Stormy,354,237.9696246
31-01-2025 09:30,1085,32.54,14.05,2.8,Yes,Stormy,251,368.5640925
31-01-2025 09:35,1693,27.05,3.33,9.25,No,Cloudy,277,306.3816442
31-01-2025 09:40,2171,27.22,6.72,3.59,No,Rainy,187,308.3071481
31-01-2025 09:45,1243,17.06,2.19,3.17,No,Cloudy,356,193.229976
31-01-2025 09:50,4996,38.78,12.03,0.96,No,Stormy,62,439.2414108
31-01-2025 09:55,4962,33.83,3.35,6.81,No,Stormy,65,383.1752689
31-01-2025 10:00,4083,38.21,17.44,2.19,No,Sunny,144,432.7853096
31-01-2025 10:05,2660,35.26,15.7,7.54,No,Sunny,372,399.3721544
31-01-2025 10:10,2661,32.09,19.48,6.52,No,Rainy,80,363.4671705
31-01-2025 10:15,1733,12.96,4.41,2.84,No,Rainy,279,146.7913534
31-01-2025 10:20,4773,48.82,19.22,6.81,No,Cloudy,243,552.9594037
31-01-2025 10:25,4120,49.02,11.29,1.17,No,Rainy,433,555.2247024
31-01-2025 10:30,3605,28.38,7.53,9.45,No,Stormy,331,321.4458803
31-01-2025 10:35,2714,7.08,9.33,3.09,No,Sunny,397,80.19157268
31-01-2025 10:40,3387,0.97,13.72,3.49,No,Stormy,347,10.98669852
31-01-2025 10:45,1381,19.56,10.49,9.03,Yes,Cloudy,413,221.5462093
31-01-2025 10:50,2169,11.78,15.78,0.55,No,Stormy,235,133.4260913
31-01-2025 10:55,3050,38.4,11.27,8.25,No,Sunny,482,434.9373434
31-01-2025 11:00,1743,11.31,19.79,5.1,No,Stormy,481,128.1026394
31-01-2025 11:05,4753,41.18,17.29,6.84,No,Rainy,220,466.4249948
31-01-2025 11:10,3982,29.6,17.94,2.01,No,Sunny,80,335.2642022
31-01-2025 11:15,2582,32.6,16.78,6.22,No,Stormy,370,369.2436821
31-01-2025 11:20,4644,15.56,17.56,9.72,No,Rainy,288,176.240236
31-01-2025 11:25,1758,49.73,7.37,4.06,No,Cloudy,201,563.2665126
31-01-2025 11:30,1320,45.36,11.28,4.68,No,Stormy,60,513.7697369
31-01-2025 11:35,3847,8.09,11.43,3.54,No,Sunny,200,91.63133093
31-01-2025 11:40,1650,4.5,6.17,4.54,No,Stormy,314,50.96921993
31-01-2025 11:45,1992,31.98,4.09,2.14,No,Rainy,168,362.2212563
31-01-2025 11:50,1716,32.98,13.27,1.61,No,Cloudy,236,373.5477496
31-01-2025 11:55,3495,2.11,3.42,5.61,No,Sunny,288,23.8989009
31-01-2025 12:00,1048,33.61,18.38,9.65,Yes,Cloudy,175,380.6834404
31-01-2025 12:05,3891,38.29,6.69,8.9,No,Cloudy,486,433.6914291
31-01-2025 12:10,1600,9.86,14.15,4.52,No,Rainy,272,111.6792241
31-01-2025 12:15,2278,41.21,6.84,2.04,No,Rainy,200,466.7647896
31-01-2025 12:20,2958,48.53,4.16,3.27,No,Sunny,118,549.6747207
31-01-2025 12:25,4074,41.85,14.13,1.08,No,Cloudy,345,474.0137453
31-01-2025 12:30,1527,28.01,10.34,1.22,No,Sunny,295,317.2550778
31-01-2025 12:35,4173,19.31,7.25,4.74,No,Stormy,416,218.7145859
31-01-2025 12:40,4647,32.59,16.5,2.59,No,Sunny,472,369.1304172
31-01-2025 12:45,2479,25.46,14.91,5.21,No,Rainy,135,288.3725198
31-01-2025 12:50,3965,42.02,5.39,1.25,No,Cloudy,264,475.9392492
31-01-2025 12:55,1315,12.94,8.23,9.19,No,Stormy,396,146.5648235
31-01-2025 13:00,4837,5.28,5.59,4.45,No,Stormy,132,59.80388471
31-01-2025 13:05,1408,34.4,5.48,7,Yes,Stormy,333,389.6313701
31-01-2025 13:10,4129,10.09,17.6,8.46,No,Stormy,249,114.2843176
31-01-2025 13:15,1051,10.14,13.73,3.92,No,Cloudy,344,114.8506422
31-01-2025 13:20,1184,34.88,11.84,2.08,No,Sunny,139,395.0680869
31-01-2025 13:25,1343,18,8.35,4.66,No,Stormy,392,203.8768797
31-01-2025 13:30,3321,4.84,5.64,8.43,No,Rainy,232,54.82022765
31-01-2025 13:35,4143,37.71,7.38,8.7,No,Sunny,409,427.122063
31-01-2025 13:40,3348,43.17,8.95,1.55,No,Stormy,73,488.9647165
31-01-2025 13:45,1262,12.41,12.04,6.91,No,Rainy,101,140.5617821
31-01-2025 13:50,3955,34.16,2.26,5.32,No,Sunny,369,386.9130117
31-01-2025 13:55,4227,40.7,10.3,4.58,No,Stormy,296,460.988278
31-01-2025 14:00,1466,18.97,12.78,7.81,No,Cloudy,338,214.8635782
31-01-2025 14:05,3966,31.68,18.28,4.61,No,Rainy,389,358.8233083
31-01-2025 14:10,3062,34.23,11.12,7.84,No,Rainy,421,387.7058662
31-01-2025 14:15,1090,47.5,17.17,9.17,No,Stormy,108,538.0084325
31-01-2025 14:20,4745,0.67,14.57,6.44,Yes,Stormy,458,7.588750522
31-01-2025 14:25,1084,3,0.9,6.69,No,Stormy,287,33.97947995
31-01-2025 14:30,4503,12.99,11.08,4.55,No,Stormy,370,147.1311482
31-01-2025 14:35,1302,11.4,14.98,2.19,No,Sunny,78,129.1220238
31-01-2025 14:40,3241,29.42,12.14,2.83,No,Cloudy,170,333.2254334
31-01-2025 14:45,3483,26.02,0.14,9.41,No,Cloudy,73,294.7153561
31-01-2025 14:50,1357,31.59,6.82,7.88,No,Cloudy,103,357.8039239
31-01-2025 14:55,2226,35.27,18.34,5.77,No,Cloudy,136,399.4854193
31-01-2025 15:00,4699,21.59,15.29,4.81,No,Sunny,336,244.5389907
31-01-2025 15:05,3518,44.54,8.78,5.1,No,Stormy,136,504.4820123
31-01-2025 15:10,4054,30.47,1.19,6.18,No,Sunny,257,345.1182514
31-01-2025 15:15,2265,1.66,8.96,6.12,No,Cloudy,94,18.80197891
31-01-2025 15:20,2061,18.87,8.71,6.66,Yes,Rainy,227,213.7309289
31-01-2025 15:25,3919,27.95,11.45,6.53,No,Stormy,229,316.5754882
31-01-2025 15:30,3112,40.75,18.11,5.91,No,Cloudy,148,461.5546027
31-01-2025 15:35,2445,3.35,12.8,7.54,No,Stormy,114,37.94375261
31-01-2025 15:40,2352,4.17,13.59,5.69,No,Stormy,316,47.23147713
31-01-2025 15:45,4204,7.53,18.24,6.76,Yes,Stormy,452,85.28849468
31-01-2025 15:50,4748,37.84,17.65,7.35,No,Sunny,186,428.5945071
31-01-2025 15:55,3566,11.37,17.52,6.4,No,Sunny,174,128.782229
31-01-2025 16:00,1859,36.1,12.66,7.06,No,Sunny,140,408.8864087
31-01-2025 16:05,2225,40.89,18.28,6.2,No,Sunny,306,463.1403117
31-01-2025 16:10,2997,24.24,4.44,9.93,No,Stormy,233,274.554198
31-01-2025 16:15,1010,48.29,18.39,5.74,No,Stormy,494,546.9563623
31-01-2025 16:20,2644,45.57,19.56,1.17,No,Stormy,69,516.1483004
31-01-2025 16:25,1757,1.08,3.93,3.86,No,Cloudy,238,12.23261278
31-01-2025 16:30,2452,18.53,10.94,9.06,No,Stormy,91,209.8799212
31-01-2025 16:35,4747,10.19,1.2,4.43,No,Stormy,324,115.4169669
31-01-2025 16:40,3401,41.05,3.95,2.88,No,Sunny,129,464.9525507
31-01-2025 16:45,3276,7.22,8.73,5.19,No,Cloudy,456,81.77728175
31-01-2025 16:50,4329,28.06,19.81,4.52,No,Rainy,174,317.8214025
31-01-2025 16:55,4016,47.87,9.54,8.17,No,Rainy,68,542.1992351
31-01-2025 17:00,1175,27.77,1.15,9.55,No,Stormy,293,314.5367194
31-01-2025 17:05,2497,27.1,6.48,6.8,No,Cloudy,245,306.9479689
31-01-2025 17:10,1325,1.02,7.03,8.43,No,Sunny,468,11.55302318
31-01-2025 17:15,4604,42.07,12.1,9.09,No,Cloudy,261,476.5055738
31-01-2025 17:20,4969,43.05,15.57,3.93,No,Rainy,146,487.6055373
31-01-2025 17:25,2007,48.56,11.89,4.53,No,Stormy,159,550.0145155
31-01-2025 17:30,2905,29.57,1.62,2.93,No,Cloudy,91,334.9244074
31-01-2025 17:35,3599,47.81,13.45,1.65,No,Sunny,354,541.5196455
31-01-2025 17:40,4322,24.38,16.95,4.14,No,Cloudy,192,276.1399071
31-01-2025 17:45,2504,37.76,3.06,9.03,No,Rainy,65,427.6883876
31-01-2025 17:50,4025,23.75,5.13,4.95,No,Sunny,344,269.0042163
31-01-2025 17:55,1335,28.84,9.69,9.52,No,Rainy,168,326.6560673
31-01-2025 18:00,2038,37.71,18.67,2.73,No,Stormy,341,427.122063
31-01-2025 18:05,4279,22.1,13.18,9.36,No,Stormy,246,250.3155023
31-01-2025 18:10,1724,4.85,15.41,4.08,No,Cloudy,467,54.93349259
31-01-2025 18:15,1354,47.76,13.62,1.48,No,Stormy,166,540.9533208
31-01-2025 18:20,3659,17.03,8.2,6.32,No,Sunny,277,192.8901812
31-01-2025 18:25,3871,5.23,16.24,8.48,No,Rainy,429,59.23756005
31-01-2025 18:30,4058,18.25,9.12,1.25,No,Stormy,56,206.708503
31-01-2025 18:35,2532,36.78,9,7.9,No,Stormy,270,416.5884242
31-01-2025 18:40,2642,41.03,4.4,1.75,No,Rainy,259,464.7260208
31-01-2025 18:45,2132,37.98,13.95,7.15,No,Stormy,287,430.1802162
31-01-2025 18:50,1756,38.02,4.67,7.77,No,Stormy,216,430.6332759
31-01-2025 18:55,3629,9.05,12.41,3.79,No,Stormy,262,102.5047645
31-01-2025 19:00,2272,48.84,3.13,3.88,No,Cloudy,340,553.1859336
31-01-2025 19:05,1650,31.6,9.81,5.43,No,Sunny,465,357.9171888
31-01-2025 19:10,2004,42.64,1.15,4.64,No,Stormy,305,482.961675
31-01-2025 19:15,3459,21.97,4.97,5.36,No,Cloudy,475,248.8430582
31-01-2025 19:20,2770,20.88,5.78,8.62,No,Sunny,258,236.4971805
31-01-2025 19:25,2553,27.01,14.41,9,No,Rainy,80,305.9285845
31-01-2025 19:30,4156,8.85,19.97,6.74,No,Rainy,475,100.2394659
31-01-2025 19:35,1649,2.13,7.4,0.68,No,Stormy,300,24.12543076
31-01-2025 19:40,4253,40.29,3.7,4.1,No,Rainy,402,456.3444157
31-01-2025 19:45,1373,19.64,8.4,9.11,No,Cloudy,116,222.4523287
31-01-2025 19:50,4916,45.39,14.72,7.1,No,Sunny,141,514.1095317
31-01-2025 19:55,3122,4.22,2.86,3.38,No,Cloudy,163,47.7978018
31-01-2025 20:00,2600,26.84,5.05,7.13,No,Rainy,153,304.0030806
31-01-2025 20:05,2883,37.02,17.29,2.95,No,Cloudy,187,419.3067826
31-01-2025 20:10,1241,8.26,17.26,4.28,No,Sunny,281,93.5568348
31-01-2025 20:15,1510,16.06,3.02,5.83,No,Rainy,134,181.9034827
31-01-2025 20:20,3981,17.38,14.63,3.92,No,Sunny,184,196.8544538
31-01-2025 20:25,1885,34.92,6.89,2.09,No,Stormy,162,395.5211466
31-01-2025 20:30,3727,8.98,2.05,5.38,No,Stormy,79,101.71191
31-01-2025 20:35,2173,43.78,0.5,8.16,No,Stormy,320,495.8738774
31-01-2025 20:40,2792,33.69,3.04,6.85,No,Stormy,387,381.5895598
31-01-2025 20:45,1164,17.71,6.26,7.71,No,Cloudy,359,200.5921966
31-01-2025 20:50,1679,17.13,19.03,9.82,No,Rainy,381,194.0228305
31-01-2025 20:55,2729,5.58,13.34,7.14,No,Stormy,122,63.20183271
31-01-2025 21:00,1439,27.47,10.63,3.36,No,Stormy,144,311.1387714
31-01-2025 21:05,1824,34.39,11.86,4.77,Yes,Cloudy,432,389.5181052
31-01-2025 21:10,3673,40.14,11.85,6.65,No,Sunny,178,454.6454417
31-01-2025 21:15,3729,14.65,18.27,3.36,No,Stormy,392,165.9331271
31-01-2025 21:20,1706,24.53,11.14,7.18,No,Stormy,288,277.8388811
31-01-2025 21:25,1248,32.46,9.21,8.47,No,Cloudy,356,367.6579731
31-01-2025 21:30,2952,6.6,19.07,5.92,No,Sunny,465,74.75485589
31-01-2025 21:35,1951,28.35,1.11,8.3,No,Cloudy,420,321.1060855
31-01-2025 21:40,3777,15.44,13.43,6.92,No,Rainy,424,174.8810568
31-01-2025 21:45,3448,24.21,16.64,1.83,Yes,Rainy,236,274.2144032
31-01-2025 21:50,3820,19.9,0.62,2.83,No,Stormy,57,225.397217
31-01-2025 21:55,1701,40.43,4.39,4.87,No,Stormy,139,457.9301248
31-01-2025 22:00,4277,4.51,11.09,1.28,No,Sunny,450,51.08248486
31-01-2025 22:05,2851,35.43,15.29,2.32,No,Cloudy,271,401.2976582
31-01-2025 22:10,2031,8.85,10.94,6.71,No,Stormy,212,100.2394659
31-01-2025 22:15,4970,49.8,8.41,6.76,No,Sunny,452,564.0593672
31-01-2025 22:20,2373,13.82,13.53,5.24,No,Cloudy,294,156.5321376
31-01-2025 22:25,1053,20.61,11.77,5.51,No,Cloudy,435,233.4390273
31-01-2025 22:30,2142,14.11,7.17,1.92,No,Stormy,267,159.8168207
31-01-2025 22:35,3573,19.5,14.05,7.79,No,Rainy,203,220.8666197
31-01-2025 22:40,2914,43.33,2.31,4.85,No,Cloudy,98,490.7769554
31-01-2025 22:45,4499,30.34,4.35,1.72,No,Stormy,338,343.6458072
31-01-2025 22:50,2108,48.02,8.08,8.1,No,Sunny,118,543.8982091
31-01-2025 22:55,3193,5.44,6.67,7.25,No,Stormy,280,61.61612364
31-01-2025 23:00,1087,4.75,8.54,8.7,No,Sunny,66,53.80084325
31-01-2025 23:05,1426,2.53,9.62,2.09,No,Sunny,218,28.65602809
31-01-2025 23:10,1116,3.38,2.11,5.55,No,Sunny,469,38.28354741
31-01-2025 23:15,1899,18.63,2.62,4.87,No,Stormy,390,211.0125705
31-01-2025 23:20,1706,19.58,10.91,2.71,No,Stormy,56,221.7727391
31-01-2025 23:25,2569,48.64,5.49,5.32,No,Rainy,441,550.9206349
31-01-2025 23:30,3129,29.53,2.22,7.97,No,Cloudy,495,334.4713476
31-01-2025 23:35,2880,1.72,14.32,1.58,No,Rainy,310,19.4815685
31-01-2025 23:40,2787,8.77,12.43,7.8,No,Cloudy,472,99.33334639
31-01-2025 23:45,1776,22.42,0.14,9.77,No,Sunny,319,253.9399802
31-01-2025 23:50,2200,44.44,19.8,0.94,No,Rainy,345,503.349363
31-01-2025 23:55,3081,30.23,15.91,9.36,No,Stormy,367,342.399893
01-02-2025 00:00,2950,27.77,5.52,8.61,No,Stormy,269,314.5367194
01-02-2025 00:05,4393,5.49,15.93,9.81,Yes,Cloudy,235,62.18244831
01-02-2025 00:10,1994,44.43,6.22,6.08,No,Rainy,165,503.2360981
01-02-2025 00:15,4575,4.13,5.73,1.59,No,Stormy,485,46.7784174
01-02-2025 00:20,4812,34.37,2.56,7.59,No,Rainy,145,389.2915753
01-02-2025 00:25,4052,45.05,17.94,5.71,No,Stormy,167,510.2585239
01-02-2025 00:30,1304,13.74,15.53,7.56,No,Cloudy,199,155.6260182
01-02-2025 00:35,4674,11.55,12.6,8.14,No,Cloudy,107,130.8209978
01-02-2025 00:40,2091,42.21,15.28,5.98,Yes,Cloudy,183,478.0912829
01-02-2025 00:45,2689,35.15,5.03,9.32,No,Sunny,280,398.1262401
01-02-2025 00:50,4323,1.3,5.98,1.66,No,Stormy,479,14.72444131
01-02-2025 00:55,3062,24.84,6.58,9.76,No,Rainy,320,281.350094
01-02-2025 01:00,2493,1.01,13.02,8.12,No,Sunny,455,11.43975825
01-02-2025 01:05,3384,19.1,0.63,7.55,No,Rainy,231,216.3360224
01-02-2025 01:10,4589,37.7,3.46,5.47,No,Cloudy,124,427.008798
01-02-2025 01:15,2813,15.24,6.92,2.46,No,Sunny,427,172.6157581
01-02-2025 01:20,3443,20.1,2.36,2.78,No,Stormy,191,227.6625157
01-02-2025 01:25,4325,26.64,16.33,8.07,No,Cloudy,260,301.737782
01-02-2025 01:30,4083,0.8,17.21,6.89,No,Sunny,220,9.061194653
01-02-2025 01:35,3174,4.42,9.98,9.37,No,Cloudy,68,50.06310046
01-02-2025 01:40,3581,6.05,7.67,3.38,No,Rainy,436,68.52528457
01-02-2025 01:45,1563,33.04,16.13,3.09,No,Stormy,328,374.2273392
01-02-2025 01:50,3077,33.19,6.63,0.51,No,Stormy,339,375.9263132
01-02-2025 01:55,3360,26.62,11.98,2.21,No,Cloudy,404,301.5112521
01-02-2025 02:00,4978,39.65,11.75,9.73,No,Stormy,491,449.09546
01-02-2025 02:05,2094,28.43,18.32,2.75,No,Cloudy,107,322.012205
01-02-2025 02:10,1036,20.54,9.67,2.22,Yes,Stormy,111,232.6461727
01-02-2025 02:15,4575,49.61,4.91,0.77,No,Stormy,89,561.9073334
01-02-2025 02:20,2407,20.57,18.06,6.32,No,Rainy,380,232.9859675
01-02-2025 02:25,4336,11.71,19.57,3.95,No,Cloudy,174,132.6332367
01-02-2025 02:30,2680,31.1,9.06,9.02,No,Sunny,105,352.2539422
01-02-2025 02:35,2200,7.24,15.11,6.02,No,Sunny,130,82.00381161
01-02-2025 02:40,1821,49.16,7.16,4.55,No,Cloudy,491,556.8104115
01-02-2025 02:45,3209,46.31,16.04,5.53,No,Stormy,199,524.5299055
01-02-2025 02:50,1913,44.24,1.73,3.3,No,Rainy,340,501.0840643
01-02-2025 02:55,4977,0.73,9.44,9.53,No,Sunny,125,8.268340121
01-02-2025 03:00,4343,46.03,6.99,6.22,No,Sunny,438,521.3584874
01-02-2025 03:05,2549,10.61,17.26,6.88,No,Cloudy,124,120.1740941
01-02-2025 03:10,4883,32.73,9.65,2.53,No,Cloudy,200,370.7161263
01-02-2025 03:15,4606,2.05,17.67,5.72,No,Rainy,406,23.2193113
01-02-2025 03:20,3420,2.38,9.85,6.95,No,Cloudy,439,26.95705409
01-02-2025 03:25,3238,24.63,19.51,0.51,No,Cloudy,203,278.9715304
01-02-2025 03:30,4571,22.93,12.34,6.59,No,Sunny,284,259.7164918
01-02-2025 03:35,2634,35.99,12.16,3.09,No,Cloudy,75,407.6404945
01-02-2025 03:40,2505,23.36,10.95,4.88,Yes,Stormy,201,264.5868839
01-02-2025 03:45,3152,10.43,17.67,2.38,No,Sunny,149,118.1353253
01-02-2025 03:50,3051,45.77,16.79,8.65,No,Stormy,304,518.4135991
01-02-2025 03:55,2342,42.85,4.08,5.82,No,Sunny,452,485.3402386
01-02-2025 04:00,2977,41.91,17.03,3.16,No,Stormy,84,474.6933349
01-02-2025 04:05,2880,41.44,17.75,2.76,No,Stormy,437,469.369883
01-02-2025 04:10,4172,46.55,19.58,2.64,No,Rainy,368,527.2482639
01-02-2025 04:15,2801,2.21,5.14,4.13,No,Sunny,476,25.03155023
01-02-2025 04:20,2403,2.98,16.66,7.59,No,Stormy,406,33.75295008
01-02-2025 04:25,3447,43.32,7.12,3.95,No,Sunny,380,490.6636905
01-02-2025 04:30,4414,31.09,15.35,6.67,No,Stormy,360,352.1406772
01-02-2025 04:35,4550,14.75,13.48,8.77,No,Sunny,205,167.0657764
01-02-2025 04:40,3688,33.98,11.39,5.22,No,Sunny,397,384.8742429
01-02-2025 04:45,1484,2.67,17.53,3.61,Yes,Sunny,335,30.24173716
01-02-2025 04:50,4467,25.69,1.14,1.9,No,Stormy,257,290.9776133
01-02-2025 04:55,1697,8.54,1.35,9.81,No,Rainy,141,96.72825293
01-02-2025 05:00,1384,0.68,6.81,9.64,No,Cloudy,398,7.702015455
01-02-2025 05:05,2953,28.63,0.57,5.56,No,Stormy,186,324.2775037
01-02-2025 05:10,4509,15.98,6.25,6.6,No,Stormy,444,180.9973632
01-02-2025 05:15,1513,23.55,10.5,1.75,No,Cloudy,312,266.7389176
01-02-2025 05:20,1878,7.18,17.99,3.75,No,Sunny,364,81.32422201
01-02-2025 05:25,1413,39.63,6.19,2.89,No,Cloudy,358,448.8689301
01-02-2025 05:30,1130,29.96,1.03,0.66,No,Sunny,157,339.3417398
01-02-2025 05:35,3519,44.42,8.07,6.44,No,Sunny,336,503.1228331
01-02-2025 05:40,4574,35.93,19.34,2.43,No,Stormy,80,406.9609049
01-02-2025 05:45,2921,1.92,2.9,6.61,No,Stormy,197,21.74686717
01-02-2025 05:50,4948,34.85,15.8,2.81,No,Cloudy,96,394.7282921
01-02-2025 05:55,3595,11.87,8.92,8.06,No,Cloudy,275,134.4454757
01-02-2025 06:00,1369,23.23,17.57,4.14,No,Rainy,366,263.1144397
01-02-2025 06:05,3322,7.31,6.08,4.35,No,Rainy,60,82.79666615
01-02-2025 06:10,1243,16.19,1.09,7.35,No,Rainy,212,183.3759268
01-02-2025 06:15,4592,30.3,1.85,7.61,No,Stormy,449,343.1927475
01-02-2025 06:20,4522,25.23,8.29,8.57,No,Cloudy,348,285.7674264
01-02-2025 06:25,3671,20.71,13.54,9.83,No,Sunny,454,234.5716766
01-02-2025 06:30,1961,39.85,7.67,7.48,No,Stormy,455,451.3607587
01-02-2025 06:35,4823,23.02,11.39,5.92,No,Cloudy,486,260.7358762
01-02-2025 06:40,3005,10.46,16.15,5.07,No,Sunny,322,118.4751201
01-02-2025 06:45,3258,44.24,6.53,2.67,No,Rainy,433,501.0840643
01-02-2025 06:50,2322,29.67,17.69,7.01,No,Cloudy,332,336.0570567
01-02-2025 06:55,1367,32.36,3.64,3.92,No,Sunny,127,366.5253237
01-02-2025 07:00,3521,14.43,15.7,3.86,No,Sunny,444,163.4412986
01-02-2025 07:05,3182,32.23,8.51,5.79,No,Sunny,480,365.0528796
01-02-2025 07:10,4862,39.67,15.43,9.38,No,Cloudy,263,449.3219899
01-02-2025 07:15,4088,41.79,12.98,4.05,No,Stormy,342,473.3341557
01-02-2025 07:20,3537,4.18,3.09,6.53,No,Sunny,389,47.34474206
01-02-2025 07:25,3908,47.25,10.31,1.56,No,Sunny,148,535.1768092
01-02-2025 07:30,3527,30.46,8.81,1.18,No,Cloudy,488,345.0049864
01-02-2025 07:35,2652,27.1,14.54,9.84,No,Cloudy,371,306.9479689
01-02-2025 07:40,2845,31.82,5.41,8.82,No,Sunny,436,360.4090173
01-02-2025 07:45,4008,35.52,6.37,7.45,No,Stormy,156,402.3170426
01-02-2025 07:50,1862,24.3,2.89,3.9,No,Rainy,378,275.2337876
01-02-2025 07:55,4194,48.33,6.86,0.6,No,Cloudy,107,547.409422
01-02-2025 08:00,2110,46.87,9.9,0.92,No,Cloudy,72,530.8727418
01-02-2025 08:05,2277,40.16,3.82,9.12,Yes,Cloudy,171,454.8719716
01-02-2025 08:10,4370,11.43,15.32,5.81,No,Sunny,87,129.4618186
01-02-2025 08:15,4368,9.03,3.28,8.97,No,Stormy,123,102.2782347
01-02-2025 08:20,2551,8.62,11.56,4.05,No,Rainy,51,97.63437239
01-02-2025 08:25,3681,17.61,13.71,7.41,Yes,Stormy,340,199.4595473
01-02-2025 08:30,2443,32.4,4.97,9.1,No,Cloudy,290,366.9783835
01-02-2025 08:35,4582,7.51,7.54,8.24,No,Stormy,256,85.06196481
01-02-2025 08:40,2525,29.59,15.45,9.05,No,Rainy,110,335.1509372
01-02-2025 08:45,3078,48.16,18.37,1.88,No,Stormy,88,545.4839181
01-02-2025 08:50,4508,5.26,13.52,5.38,No,Rainy,435,59.57735485
01-02-2025 08:55,4704,12.26,5.22,7.81,No,Stormy,328,138.8628081
01-02-2025 09:00,1996,10.96,6.51,1.58,No,Rainy,180,124.1383668
01-02-2025 09:05,3730,5.2,6.48,6.68,No,Stormy,362,58.89776525
01-02-2025 09:10,4319,0.72,1.45,9.01,No,Stormy,430,8.155075188
01-02-2025 09:15,2561,13.52,7.82,3.12,No,Rainy,78,153.1341896
01-02-2025 09:20,4793,33.6,19.68,3.86,No,Rainy,402,380.5701754
01-02-2025 09:25,4560,7.67,6.75,6.34,No,Rainy,400,86.87420374
01-02-2025 09:30,3620,38.85,14.36,9.69,No,Sunny,283,440.0342654
01-02-2025 09:35,2251,24.69,18.99,1.81,No,Stormy,105,279.65112
01-02-2025 09:40,2939,2.89,6.26,4.47,No,Sunny,222,32.73356569
01-02-2025 09:45,2035,30.02,0.78,3.38,No,Stormy,347,340.0213294
01-02-2025 09:50,3897,8.22,10.94,4.91,No,Rainy,280,93.10377506
01-02-2025 09:55,2027,3.96,9.08,6.6,No,Cloudy,212,44.85291353
01-02-2025 10:00,2965,8.57,10.5,2.53,No,Cloudy,76,97.06804773
01-02-2025 10:05,2066,41.37,9.86,4.73,No,Rainy,305,468.5770285
01-02-2025 10:10,1958,1.08,9.95,4.39,No,Rainy,116,12.23261278
01-02-2025 10:15,3800,6.74,14.21,7.02,No,Rainy,239,76.34056496
01-02-2025 10:20,3805,37.99,15.78,1.88,No,Stormy,119,430.2934811
01-02-2025 10:25,1680,30.65,16.8,5.89,No,Stormy,51,347.1570202
01-02-2025 10:30,4501,39.94,0.36,4.29,No,Stormy,326,452.3801431
01-02-2025 10:35,3463,7.62,9.42,7.13,Yes,Cloudy,464,86.30787907
01-02-2025 10:40,4473,23.53,10.36,9.93,No,Cloudy,171,266.5123877
01-02-2025 10:45,4444,1.61,7.17,3.79,No,Cloudy,397,18.23565424
01-02-2025 10:50,2440,21.03,16.43,3.26,No,Sunny,479,238.1961545
01-02-2025 10:55,4631,43.63,12.73,8.31,No,Sunny,197,494.1749034
01-02-2025 11:00,1929,25,14.94,8.5,Yes,Cloudy,251,283.1623329
01-02-2025 11:05,1478,22.34,18.48,2.1,No,Cloudy,410,253.0338607
01-02-2025 11:10,1769,27.08,12.86,7.06,No,Stormy,376,306.721439
01-02-2025 11:15,2969,38.24,16.85,7.08,No,Cloudy,492,433.1251044
